name,wins,losses,ufc_loses,KO/TKO,Submission,Unanimous Decision,Majority Decision,Split Decision,No Contest,Losses
Jonathan Rivera,4,2
Jimmie Rivera,23,5
Irwin Rivera,10,6
Jerome Rivera,10,6
Nicdali Rivera-Calanoc,9,10
Pedro Rizzo,20,11
Theo Rlayang,5,1
Justin Robbins,14,18
Kali Robbins,6,3
Karl Roberson,9,6
Andre Roberts,14,2
David Roberts,5,8
Joey Roberts,4,3
Tyrone Roberts,43,12
Ryan Roberts,21,12
Taylor Roberts,3,12
Daniel Roberts,15,7
Buddy Roberts,12,3
Danny Roberts,18,8
Roosevelt Roberts,12,5
Kenny Robertson,15,5
Gillian Robertson,13,8
Chad Robichaux,13,2
Mark Robinson,1,0
Colin Robinson,10,12
Alvin Robinson,15,9
Damonte Robinson,6,1
Vagner Rocha,14,4
Carlos Eduardo Rocha,9,4
Pedro Rocha,1,0
Lucas Rocha,17,1
Keith Rockel,12,4
Luke Rockhold,16,6
Kevin Roddy,15,16
Gregory Rodrigues,15,5
Kleydson Rodrigues,8,3
Paul Rodriguez,10,9
Ricco Rodriguez,53,25
Manuel Rodriguez,11,5
Yair Rodriguez,16,5
Mike Rodriguez,11,7
Marina Rodriguez,17,3
Daniel Rodriguez,17,4
Ray Rodriguez,16,8
Ronaldo Rodriguez,17,2
Drako Rodriguez,7,3
Victor Rodriguez,7,4
Piera Rodriguez,9,1
Christian Rodriguez,10,1
Pete Rodriguez,5,2
Nick Roehrick,7,1
Marcos Rogerio de Lima,22,10
Brett Rogers,17,10
Brian Rogers,14,9
Pete Rogers Jr.,2,4
Max Rohskopf,5,1
Marcelo Rojo,16,10
Shane Roller,11,7
Jared Rollins,8,4
Tim Roman,3,4
Alexandr Romanov,17,2
Ricardo Romero,11,3
Yoel Romero,13,5
Anthony Romero,8,0
Kaleio Romero,6,2
Mara Romero Borella,12,9
Cortavious Romious,7,2
Juancamilo Ronderos,4,2
Rongzhu,25,5
Jesse Ronson,21,12
George Roop,15,13
Joao Roque,7,2
Aaron Rosa,18,6
Charles Rosa,14,8
Karol Rosa,17,6
Jacob Rosales,13,7
Raul Rosas Jr.,8,1
Hilarie Rose,4,2
Jake Rosholt,12,5
Jared Rosholt,14,4
Kevin Rosier,2,6
Zach Rosol,3,2
Shannon Ross,13,9
Nick Rossborough,26,19
Kristian Rothaermel,4,3
Ben Rothwell,39,14
Rick Roufus,4,6
Khalil Rountree Jr.,14,5
Ronda Rousey,12,2
Ray Routh,2,1
Roberta Rovel,4,1
Phil Rowe,10,4
Cameron Rowston,8,2
Kain Royer,2,2
Brad Royster,1,2
Brandon Royval,16,7
Jairzinho Rozenstruik,14,5
Mauricio Rua,27,14
Murilo Rua,20,13
Marco Ruas,9,4
Rodrigo Ruas,4,5
Rodolfo Rubio Perez,10,16
Gabe Ruediger,18,8
Mauricio Ruffy,9,1
Eddie Ruiz,1,1
Anthony Ruiz,33,22
Paul Ruiz,7,4
Montserrat Conejo Ruiz,10,4
Mike Russow,15,3
Bas Rutten,28,4
Nursulton Ruziboev,35,8
Casey Ryan,7,3
Yusup Saadulaev,16,4
Cameron Saaiman,9,1
Pete Sabala,3,15
Danny Sabatello,9,1
Pat Sabatini,18,5
Amir Sadollah,6,5
Nazim Sadykhov,9,1
Frankie Saenz,13,7
Saparbeg Safarov,9,3
Tarec Saffiedine,16,7
Jason Saggo,12,4
Benoit Saint Denis,13,1
Ovince Saint Preux,26,17
Lukasz Sajewski,13,3
Yukio Sakaguchi,6,7
Augusto Sakai,16,5
Alessio Sakara,19,11
Wataru Sakata,11,14
Gokhan Saki,1,2
Kazushi Sakuraba,26,17
Hayato Sakurai,38,13
Ryuta Sakurai,24,24
Justin Salas,12,7
Ivan Salaverry,14,9
Roman Salazar,10,6
Luis Saldana,16,7
John Salgado,4,8
Muslim Salikhov,19,5
Gabriel Salinas-Jones,5,2
Brandon Saling,8,6
Quillan Salkilld,4,1
Sean Salmon,18,21
Boston Salmon,6,3
John Salter,14,3
Vinicius Salvador,14,6
Dylan Salvador,5,2
Josh Samman,13,4
Johnny Sampaio,3,1
Josh Sampo,11,5
Josh San Diego,8,3
Diego Sanchez,31,13
Eddie Sanchez,15,8
Julian Sanchez,0,1
Bobby Sanchez,10,35
Donald Sanchez,31,17
Joby Sanchez,11,4
Emmanuel Sanchez,15,3
Erick Sanchez,8,3
Andrew Sanchez,13,7
Robert Sanchez,8,2
Jesse Sanders,23,7
Luke Sanders,13,5
Jerrod Sanders,16,3
Cory Sandhagen,17,4
Hugo Sandoval,2,3
Raul Sandoval,3,3
Joseph Sandoval,7,7
Hector Sandoval,14,4
Chris Sanford,5,1
Roldan Sangcha'an,4,2
Yuhi Sano,0,4
Martin Sano,4,3
Jonathan Santa Maria,3,4
Duda Santana,3,1
Shaheen Santana,6,1
Sean Santella,17,6
Jorge Santiago,25,12
Mike Santiago,19,12
Will Santiago,9,5
Richie Santiago,7,2
Jose Santibanez,10,3
Art Santore,18,8
Adriano Santos,0,1
Paulo Santos,0,3
Evangelista Santos,21,18
Luis Santos,63,10
Iliarde Santos,30,13
Leonardo Santos,18,7
Thiago Santos,22,11
Bruno Santos,15,2
Andre Santos,38,10
Gleristone Santos,33,7
Yana Santos,14,8
Taila Santos,19,3
Marilia Santos,10,3
Edivan Santos,12,3
Daniel Santos,12,2
Gabriel Santos,10,2
Luana Santos,7,1
Nick Sanzo,1,1
Bob Sapp,11,20
Daniel Sarafian,10,6
Jeka Saragih,14,3
Diego Saraiva,22,20
Harris Sarmiento,36,26
Alexander Sarnavskiy,35,6
Yuki Sasaki,25,22
Kyosuke Sasaki,3,7
Yuta Sasaki,21,6
Paul Sass,14,2
Keisuke Sasu,11,3
Masaaki Satake,1,8
Takenori Sato,19,11
Takashi Sato,16,7
Jeimeson Saudino,8,5
Tom Sauer,25,12
Townsend Saunders,0,2
Ben Saunders,22,13
Chad W. Saunders,7,2
Chris Saunders,16,8
Lumumba Sayers,6,5
Matt Sayles,8,4
Brandon Sayles,5,1
Mark Scanlon,9,2
Eric Schafer,14,8
Kerry Schall,24,13
Eric Schambari,15,6
Brendan Schaub,10,5
Matheus Scheffel,14,7
Antonio Schembri,5,5
Fabiano Scherner,11,10
Samy Schiavo,10,6
Pat Schilling,5,2
Joe Schilling,2,5
Semmy Schilt,26,14
Adam Schindler,10,6
Daniel Schmitt,2,3
Colleen Schneider,11,7
Matt Schnell,16,8
Alex Schoenauer,15,10
Darrill Schoonover,14,8
Bob Schrijber,20,17
Nate Schroeder,11,10
Lacey Schuckman,11,10
Mark Schultz,1,1
Brian Schwartz,1,1
Eric Schwartz,2,0
Justin Scoggins,11,5
Brad Scott,11,6
Greg Scott,3,4
Mike Seal,13,15
Matt Secor,8,4
Kenneth Seegrist,4,7
Neil Seery,16,13
Rony Sefo,0,2
Ray Sefo,2,2
Brendan Seguin,23,19
Tetsuya Seki,14,8
Stefan Sekulic,12,4
Pete Sell,10,7
Matthew Semelsberger,11,7
Andrei Semenov,34,9
Mackens Semerzier,8,4
Brandon Sene,2,2
YeDam Seo,6,3
Kim In Seok,3,6
Ray Seraille,8,9
Ivan Serati,12,4
Alex Serdyukov,8,5
Nicholas Sergiacomi,1,1
Matt Serra,11,7
Nick Serra,7,3
Adrian Serrano,56,29
Fredy Serrano,3,2
Carl Seumanutafa,10,8
Dan Severn,101,19
Rosi Sexton,13,5
Scott Shaffer,0,1
Edmen Shahbazyan,12,4
Leon Shahbazyan,7,2
Don Shainis,12,5
Liliya Shakirova,8,2
Kamal Shalorus,9,5
Ken Shamrock,28,17
Frank Shamrock,23,10
Shang Zhifa,32,8
Jason Sharp,3,3
Eric Shelton,12,6
Sean Sherk,36,4
Chase Sherman,16,12
Valentina Shevchenko,23,4
Antonina Shevchenko,10,4
Katsuyori Shibata,4,11
Jake Shields,31,9
Henrique Shiguemoto,13,4
Shunichi Shimizu,30,18
Wade Shipp,11,5
Raja Shippen,18,11
Yuya Shirai,26,14
Wes Shivers,7,1
Alexander Shlemenko,56,9
Josh Shockley,11,4
Josh Shockman,6,3
Akira Shoji,14,17
Liudvik Sholinian,9,4
Jack Shore,17,1
Landon Showalter,11,19
Ivan Shtyrkov,15,0
Brandon Shuey,7,6
Ronal Siahaan,7,1
Sam Sicilia,15,8
Kiril Sidelnikov,11,4
Serhiy Sidey,10,2
Steven Siler,29,16
Siala Siliga,12,5
Xavier Siller,5,5
Assuerio Silva,16,8
Anderson Silva,34,11
Wanderlei Silva,35,13
Thiago Silva,19,6
Paulo Cesar Silva,2,6
Jean Silva,12,2
Edson Silva,14,12
Sidney Silva,8,4
Jay Silva,10,11
Antonio Silva,19,12
Fabio Silva,1,8
Erick Silva,19,9
Leandro Silva,20,6
Claudio Silva,14,4
Wagner Silva,6,3
Rafael Silva,28,6
Joaquim Silva,13,5
Felipe Silva,8,2
Dayana Silva,7,4
Bruno Silva,23,10
Gabriel Silva,8,2
Jacob Silva,6,4
Natalia Silva,17,5
Jansey Silva,7,2
Maria Silva,8,1
Karine Silva,17,4
Erik Silva,9,3
Janaina Silva,5,1
Jhonata Silva,8,2
Danny Silva,7,1
Douglas Silva de Andrade,29,5
Leonardo Silva de Oliveira,12,4
Marcus Silveira,6,4
Elias Silverio,13,3
Sim Kai Xiong,5,1
Jamey Simmons,7,4
Ricky Simon,20,5
Aaron Simpson,12,5
Wes Sims,24,14
Marlon Sims,3,4
Tony Sims,12,4
Everett Sims,4,1
Lodune Sincaid,15,9
Rob Sinclair,13,5
Rory Singer,11,9
Rana Rudra Pratap Singh,11,2
Elvis Sinosic,7,11
Mitchell Sipe,4,1
Gian Siqueira,19,5
Jeremia Siregar,6,3
AJ Siscoe,1,2
Yokthai Sithoar,0,1
Jeri Sitzes,3,1
Dennis Siver,23,11
Chas Skelly,19,3
Matt Skelton,0,1
Zach Skinner,10,11
Brian Sleeman,9,9
Joe Slick,16,5
Ray Sloan,8,1
Kestutis Smirnovas,24,8
Maurice Smith,12,14
Patrick Smith,20,17
Scott Smith,18,11
Eric Smith,1,1
Josh Smith,9,8
David Smith,5,1
Adam Smith,0,3
Dillon Smith,0,0
Trevor Smith,15,10
Anthony Smith,37,19
Colton Smith,7,4
Gilbert Smith,12,6
Leslie Smith,10,7
Devonte Smith,11,4
Cole Smith,7,2
Nate Smith,6,1
Braxton Smith,5,2
Walter Smith-Cotito,4,5
Justin Smitley,10,7
Dmitrii Smoliakov,9,3
Louis Smolka,17,9
Cameron Smotherman,8,4
Shimon Smotritsky,8,2
Richie Smullen,3,1
Devin Smyth,4,2
Denis Sobolev,4,7
Peter Sobotta,17,7
Renato Sobral,37,11
Rameau Thierry Sokoudjou,18,18
Alexander Soldatkin,14,4
Joe Solecki,13,4
Chris Solomon,0,0
Joe Son,0,4
Paul Song,2,2
Song Kenan,20,8
Song Yadong,21,7
Emrah Sonmez,14,5
Chael Sonnen,29,15
Cody Sons,3,7
Jin Soo Son,9,4
Emiliano Sordi,16,7
Sean Soriano,14,8
Punahele Soriano,9,4
Dmitry Sosnovskiy,11,0
Ben Sosoli,7,3
Krzysztof Soszynski,26,12
George Sotiropoulos,14,7
Greg Soto,9,4
Alex Soto,8,3
Joe Soto,18,7
Mario Soto,7,2
Andre Soukhamthath,13,8
Mario Sousa,15,3
Bobby Southworth,10,6
Jacare Souza,26,10
Edimilson Souza,15,5
Livinha Souza,14,4
Bruno Souza,10,3
Ketlen Souza,13,4
Charon Spain,14,26
Chris Spang,6,3
Andreas Spang,9,3
Ryan Spann,21,9
Ron Sparks,8,3
Tommy Speer,21,7
Patrick Speight,7,3
Sean Spencer,12,6
Felicia Spencer,9,3
Sam Spengler,9,5
Nick Sperling,3,4
Mario Sperry,13,4
Eric Spicely,12,6
Waachiim Spiritwolf,12,13
Daniel Spitz,6,3
Serghei Spivac,16,4
Daniel Spohn,15,6
Pete Spratt,25,23
Austin Springer,12,4
Georges St-Pierre,26,2
Bobby Stack,8,3
Andreas Stahl,10,4
Ron Stallings,14,8
Cody Stamann,21,6
Cristina Stanciu,5,2
Brian Stann,12,6
Josh Stansbury,4,8
Dion Staring,35,14
Lucas Stark,1,5
Clifford Starks,13,3
Kalib Starnes,17,11
Laureano Staropoli,9,5
Damian Stasiak,10,6
Adam Steele,0,1
Dominique Steele,14,9
Ricky Steele,6,0
Eric Steenberg,5,1
Steve Steinbeiss,9,4
Ray Steinbeiss,14,7
Dmitri Stepanov,0,1
Jeremy Stephens,28,19
Aljamain Sterling,23,4
Marc Stevens,21,10
Joe Stevenson,33,16
Maia Stevenson,6,5
Luke Stewart,6,3
Darren Stewart,12,8
Kyle Stewart,11,3
Alex Stiebling,19,11
Tyler Stinson,30,10
Dan Stittgen,12,5
Lazar Stojadinovic,12,5
Denis Stojnic,13,3
Julija Stoliarenko,11,9
Dustin Stoltzfus,15,5
Niklas Stolze,12,6
Ken Stone,11,4
Ryan Stonitsch,8,1
George Stork,7,9
Rick Story,19,9
Darko Stosic,13,4
Greg Stott,0,1
Curtis Stout,11,12
Sam Stout,20,12
Tim Stout,12,10
Jesse Strader,5,3
Gennaro Strangis,0,1
Dave Strasser,25,8
Daniel Straus,24,7
Gerald Strebendt,9,7
Sean Strickland,28,6
Mark Striegl,18,4
Hans Stringer,22,8
Stefan Struve,33,13
Josh Stuart,1,4
Mike Stumpf,11,4
Kyle Sturgeon,0,1
Tatiana Suarez,11,0
Masanori Suda,22,11
Genki Sudo,15,4
Lucasz Sudolski,8,1
Daisuke Sugie,10,8
Takashi Sugiura,1,3
Naho Sugiyuma,12,5
George Sullivan,17,7
Amar Suloev,24,7
Magomed Sultanakhmedov,18,6
Justin Sumter,7,3
Sumudaerji,16,6
Kyu Sung Kim,12,5
Rama Supandhi,8,4
Aji Susilo,6,4
Jason Suttie,0,1
Joel Sutton,2,4
Chad Sutton,2,2
Danilo Suzart,9,2
Martin Svensson,15,6
Daniel Swain,20,10
Cub Swanson,29,13
Mike Swick,15,6
Floyd Sword,12,3
Oumar Sy,6,0
Bentley Syler,5,1
Kevin Syler,10,1
Leo Sylvest,10,16
Tony Sylvester,11,3
Tim Sylvia,31,10
Kevin Szaflarski,11,2
Osamu Tachihikari,0,4
Amber Tackett,1,3
Eugenio Tadeu,2,3
Justin Tafa,7,3
Junior Tafa,5,2
Khalid Taha,13,5
Joe Taimanglo,23,7
Tatsuro Taira,15,0
Mairbek Taisumov,27,6
Nobuhiko Takada,2,6
Yoshiki Takahashi,30,27
Yoko Takahashi,15,12
Daiju Takase,12,15
Hiroyuki Takaya,21,14
Yoshihiro Takayama,1,4
Makoto Takimoto,6,5
Oleg Taktarov,17,5
Payton Talbott,7,0
Nordine Taleb,15,7
Murtaza Talha,6,1
Tsuyoshi Tamakairiki,0,3
Eli Tamez,10,0
Kiyoshi Tamura,32,13
Akitoshi Tamura,21,18
Issei Tamura,10,8
Jason Tan,5,3
Akihito Tanaka,2,2
Michinori Tanaka,11,3
Evan Tanner,32,8
Kasey Tanner,6,1
Manny Tapia,12,14
Gary Tapusoa,8,3
Miesha Tate,20,9
Deividas Taurosevicius,17,5
Thiago Tavares,21,7
Jeremy Tavares,1,6
Brad Tavares,20,10
Ramon Taveras,10,2
Paul Taylor,11,6
Jesse Taylor,31,15
Torrance Taylor,13,8
Louis Taylor,13,4
Anthony Taylor,1,3
Danielle Taylor,9,4
J.T Taylor,7,7
James Te Huna,16,9
Shawn Teed,5,2
Glover Teixeira,33,9
John Teixeira,21,2
Ewerton Teixeira,3,1
Tra Telligman,7,5
Taneisha Tennant,5,1
Herman Terrado,15,3
Dave Terrel,7,7
David Terrell,6,2
James Terry,19,9
Jeff Terry,2,3
David Teymur,8,2
Daniel Teymur,7,4
Motonobu Tezuka,28,12
Jason Thacker,0,1
Brandon Thatch,11,5
Elias Theodorou,16,3
Nik Theotikos,6,2
Paulo Thiago,18,9
Din Thomas,26,9
Ryan Thomas,20,8
Noah Thomas,14,7
Joel Thomas,5,2
Treston Thomison,10,6
Nick Thompson,38,14
James Thompson,20,16
Oli Thompson,17,10
Stephen Thompson,17,7
Josh Thomson,22,9
Simeon Thoresen,17,6
Josh Thornburg,8,8
Gleison Tibau,33,14
Chris Tickle,9,9
Nolan Ticman,4,3
Darren Till,18,5
Brett Tillis,0,0
Denis Tiuliulin,10,9
Ryan Tobar,3,3
Andrew Todhunter,8,0
Dusko Todorovic,12,4
Tuco Tokkos,7,3
Hideo Tokoro,34,29
Anatoly Tokov,25,2
Kazuki Tokudome,18,7
Tyler Toner,15,7
James Toney,0,1
Masanori Tonooka,1,2
Carl Toomey,3,3
Ilia Topuria,15,0
Anthony Torres,5,3
Miguel Torres,44,9
Ronys Torres,35,5
Haven Torres,0,0
Tecia Torres,13,6
Alex Torres,5,4
Abram Torres,4,3
Jose Torres,8,1
Desmond Torres,7,2
Manuel Torres,15,2
Eduardo Torres Caut,16,2
Salim Touahri,10,4
Dequan Townsend,21,12
Minoru Toyonaga,2,5
Slim Trabelsi,5,0
Roberto Traven,6,4
Bryan Travers,15,4
Alexander Trevino,7,7
Francisco Trevino,13,3
Angelo Trevino,7,3
Frank Trigg,21,9
Francisco Trinaldo,28,9
Damien Trites,7,6
Michael Trizano,11,3
Antonio Trocoli,12,3
Tor Troeng,16,7
Aaron Trujillo,0,1
Reynaldo Trujillo,21,19
Abel Trujillo,15,8
Arman Tsarukyan,21,3
Rei Tsuruya,9,0
Chris Tuchscherer,21,4
Jon Tuck,10,5
Gavin Tucker,13,3
Jumabieke Tuerxun,19,4
Tom Tuggle,0,3
Blair Tugman,10,6
Tai Tuivasa,15,6
Zubaira Tukhugov,20,6
Teila Tuli,0,1
Marco Tulio,10,1
Nyamjargal Tumendemberel,8,0
Albert Tumenov,18,4
Ricky Turcios,13,3
Anton Turkalj,8,3
Wellington Turman,18,8
Courtney Turner,0,3
Jalin Turner,14,7
Austin Tweedy,8,2
Marcin Tybura,24,8
Takeru Uchida,6,1
Alberto Uda,12,2
Ryuki Ueyama,12,18
Christian Uflacker,5,0
Andy Uhrich,11,6
Tagir Ulanbekov,15,2
Carlos Ulberg,10,1
Gasan Umalatov,17,4
Jeremy Umphries,5,2
Zach Underwood,13,7
Caol Uno,33,19
Kengo Ura,14,12
Logan Urban,5,1
Hector Urbina,17,10
Elias Urbina,3,1
Gilbert Urbina,7,4
Nick Urso,10,3
Yasuhiro Urushitani,21,8
Sho Patrick Usami,4,1
Kamaru Usman,20,4
Mohammed Usman,11,2
Darren Uyenoyama,10,6
Richie Vaculik,10,4
Egidijus Valavicius,29,12
Genaro Valdez,10,3
Charlie Valencia,12,7
Victor Valenzuela,13,6
Ivan Valenzuela,8,2
Timur Valiev,18,3
Victor Valimaki,18,10
Andrew Valladerez,5,7
Kevin Vallejos,11,1
Isaac Vallie-Flagg,16,7
Joshua Van,10,1
Mike van Arsdale,8,5
Matt Van Buren,7,6
Ron van Clief,0,1
Lloyd Van Dams,0,1
Cameron VanCamp,15,7
Chad Vance,7,5
Jared Vanderaa,12,10
Austin Vanderford,4,0
Lando Vannata,12,7
Paige VanZant,8,5
Paul Varelans,9,9
Kazula Vargas,12,5
Jamie Varner,21,11
Guilherme Vasconcelos,9,4
Linton Vassell,18,5
Billy Vaughan,12,17
Yuri Vaulin,0,1
Javier Vazquez,16,5
Manny Vazquez,11,2
Matt Veach,17,5
Joe Vedepo,18,9
Kelly Velasco,2,1
Greg Velasco,6,1
Cain Velasquez,14,3
David Velasquez,10,10
Bojan Velickovic,15,6
Karlos Vemola,17,5
Luigi Vendramini,9,3
Jerrel Venetiaan,4,3
Scott Ventimiglia,14,6
Brandon Vera,15,7
Kerry Vera,2,0
Marlon Vera,23,8
Isis Verbeek,5,2
Ernie Verdicia,0,1
Joe Veres,4,3
Nikolay Veretennikov,9,4
CJ Vergara,12,4
Renato Verissimo,7,5
Bryan Vetell,4,3
Marvin Vettori,19,7
Hugo Viana,8,4
Guilherme Viana,7,3
Polyana Viana,13,7
Vitor Vianna,12,3
James Vick,13,5
Tamires Vidal,7,2
Milton Vieira,13,8
Reginaldo Vieira,13,5
Ketlen Vieira,14,3
Rodolfo Vieira,10,2
Steve Vigneault,12,6
Alejandro Villalobos,17,5
DeMarco Villalona,1,3
Gian Villante,17,14
Ike Villanueva,18,14
Ruben Villareal,22,28
Armando Villarreal,5,2
Pablo Villaseca,12,3
Joey Villasenor,29,10
Danillo Villefort,15,5
Yuri Villefort,10,5
Marcos Vinicius,23,11
Brandon Visher,13,3
Falaniko Vitale,30,11
Cheyanne Vlismas,7,3
Bobby Voelker,19,13
Mateo Vogel,8,3
Alexander Volkanovski,26,4
Jacob Volkmann,19,7
Alexander Volkov,37,10
Jason Von Flue,14,12
Milco Voorn,20,11
Mark Vorgeas,5,3
Igor Vovchanchyn,55,10
James Wade,4,11
Chris Wade,12,3
Neil Wain,13,4
TJ Waldburger,16,9
Chase Waldon,11,2
Andre Walker,1,5
Herschel Walker,2,0
Donny Walker,15,10
Johnny Walker,21,8
Brogan Walker,8,4
Valter Walker,11,0
Ben Wall,8,7
Crafton Wallace,18,6
Rodney Wallace,26,15
Jeremy Wallace,4,6
Randall Wallace,15,6
James Wallace,5,2
Jim Wallhead,29,11
Cory Walmsley,8,2
Richard Walsh,9,5
Patrick Walsh,10,3
Erick Wanderlei,3,3
Dimitiri Wanderley,5,2
Andy Wang,7,8
Sai Wang,20,6
Anying Wang,2,1
Joshua Wang-Kim,5,2
Curt Warburton,13,6
Brennan Ward,14,5
Charlie Ward,3,3
Terrion Ware,17,9
Joe Warren,15,6
Brian Warren,18,17
Merritt Warren,3,3
Idris Wasi,2,14
Kengo Watanabe,8,13
Kazuhisa Watanabe,0,1
Ron Waterman,16,6
Andy Waters,1,2
Dominic Waters,9,5
Trey Waters,8,1
Michelle Waterson-Gomez,18,12
Sam Watford,2,2
Blake Watkins,5,1
Kyle Watson,13,8
Maka Watson,4,2
Walel Watson,14,10
Tom Watson,17,9
Enrique Watson,3,1
Brok Weaver,15,6
Jonavin Webb,9,2
Stephanie Webber,2,2
Royston Wee,4,1
Darian Weeks,5,3
Joshua Weems,11,3
Daniel Weichel,39,9
Chris Weidman,15,7
Mark Weir,21,18
Christian Wellisch,8,5
Jeremiah Wells,12,4
Fabricio Werdum,24,9
Mike Wessel,15,8
Dustin West,6,6
Sheldon Westcott,10,3
Aaron Wetherspoon,9,5
Coty Wheeler,14,5
Vernon White,26,33
Steve White,1,4
Alex White,13,6
Craig White,14,9
Patrik White,9,2
Robert Whiteford,14,4
Mike Whitehead,27,8
Garett Whiteley,7,3
Mitch Whitesel,17,27
Emily Whitmire,4,5
Robert Whittaker,26,7
Josh Wick,12,6
Adam Wieczorek,10,2
Orlando Wiet,1,5
Jonathan Wiezorek,11,2
Justin Wilcox,14,7
Joe Wilk,19,11
Aaron Wilkinson,11,7
Mike Wilkinson,9,4
Rob Wilkinson,11,2
James Wilks,7,4
Tedd Williams,7,1
Pete Williams,12,6
Rubin Williams,0,1
Carter Williams,4,5
Patrick Williams,8,6
Tim Williams,15,5
Jordan Williams,9,6
Cole Williams,11,3
Khaos Williams,14,3
Karl Williams,9,1
Karl Willis,0,5
Justin Willis,8,2
Chris Wilson,18,10
Greg Wilson,2,3
Jonathan Wilson,7,3
Sean Wilson,36,29
Westin Wilson,16,9
Matt Wiman,16,10
Eddie Wineland,24,16
Deron Winn,7,3
Andre Winner,21,11
Eric Wisely,26,9
Keith Wisniewski,28,15
Jason Witt,19,9
Travis Wiuff,75,21
Ray Wizard,0,1
Karolina Wojcik,9,2
Danyelle Wolf,1,1
Brandon Wolff,7,5
Xue Do Won,0,1
Joanne Wood,16,8
Nathaniel Wood,20,6
Val Woodburn,7,2
Tyron Woodley,19,7
Salvador Woods,8,17
Sean Woodson,11,1
Cal Worsham,13,10
Hunter Worsham,7,3
Khama Worthy,16,9
Eric Wray,5,1
Justin Wren,13,2
JW Wright,1,0
Chris Wright,8,5
Jordan Wright,12,5
Marcin Wrzosek,12,4
Wu Yanan,13,6
Wulijiburen,20,9
Wuziazibieke Jiahefu,29,12
Rubens Xavier,5,3
Xiao Long,26,7
Xie Bin,8,4
Jamie Yager,8,4
Eddie Yagin,16,7
Rani Yahya,28,11
Mohammad Yahya,12,4
Alexander Yakovlev,24,10
Keiichiro Yamamiya,45,35
Kenichi Yamamoto,5,12
Yoshihisa Yamamoto,14,25
Atsushi Yamamoto,19,11
Norifumi Yamamoto,18,6
Hiroko Yamanaka,13,3
Goiti Yamauchi,21,3
Takeshi Yamazaki,15,12
Yan Xiaonan,17,3
Petr Yan,16,5
Yan Qihui,11,4
Adam Yandiev,9,1
Adrian Yanez,16,5
Dongi Yang,13,3
Jianping Yang,11,4
Masutatsu Yano,2,4
Emmanuel Yarborough,1,2
Cale Yarbrough,8,3
Tadao Yasuda,2,4
Yoshiaki Yatsu,0,2
Chris Yee,4,6
Yibugele,21,12
Yizha,25,4
Ashley Yoder,8,9
Hirotaka Yokoi,11,5
Kazunori Yokota,25,7
John Yoo,0,1
SangHoon Yoo,8,2
Dong Sik Yoon,9,9
Yoshiyuki Yoshida,18,9
Hidehiko Yoshida,6,8
Kaitlin Young,7,9
Artenus Young,10,12
Trenell Young,11,9
Jason Young,9,6
Shane Young,13,8
Shanna Young,9,6
Besam Yousef,7,4
Han Ten Yun,0,1
Rob Yundt,9,5
Sodiq Yusuff,13,3
Gilbert Yvel,39,16
Luke Zachrich,14,4
Anton Zafir,7,3
Aiemann Zahabi,11,2
Joao Zaiden,10,3
Youssef Zalal,10,5
Elizeu Zaleski dos Santos,24,7
Zach Zane,10,7
Roger Zapata,4,2
Marius Zaromskis,20,9
David Zawada,17,7
Manolo Zecchini,11,4
Joao Zeferino,21,9
Daniel Zellhuber,15,1
Craig Zellner,4,3
Rickson Zenidim,14,2
Roman Zentsov,18,12
Carlos Zevallos,3,4
Zhang Tiequan,15,4
Zhang Lipeng,23,9
Zhang Weili,24,3
Zhang Mingyang,17,6
Dariya Zheleznykova,8,1
Yao Zhikui,2,4
Zhalgas Zhumagulov,14,9
Fares Ziam,15,4
Mike Zichelle,8,4
James Zikic,21,10
Errol Zimmerman,0,1
Cat Zingano,10,4
Igor Zinoviev,4,1
Dave Zitanick,5,7
Alex Zuniga,6,3
George Zuniga,3,1
Allan Zuniga,13,1
Virgil Zwicker,15,6
